Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,reaction time,key pressed,builtin rt,end_time,start_time,response,
22,1601310526651,28/09/2020 16:28:46,1601310527686,3,28/09/2020 19:28:47,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
23,1601310526794,28/09/2020 16:28:46,1601310527821,3,28/09/2020 19:28:47,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,32,40,31.900000059977174,1601310527719,1601310527687,,
24,1601310526934,28/09/2020 16:28:46,1601310527951,3,28/09/2020 19:28:47,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,29,40,28.09999999590218,1601310527850,1601310527821,,
25,1601310527044,28/09/2020 16:28:47,1601310528079,3,28/09/2020 19:28:48,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,25,40,24.599999887868762,1601310527977,1601310527952,,
26,1601310527168,28/09/2020 16:28:47,1601310528208,3,28/09/2020 19:28:48,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,25,40,25.49999998882413,1601310528105,1601310528080,,
27,1601310527293,28/09/2020 16:28:47,1601310528346,3,28/09/2020 19:28:48,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,37,40,36.899999948218465,1601310528245,1601310528208,,
28,1601310527403,28/09/2020 16:28:47,1601310528479,3,28/09/2020 19:28:48,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,30,40,30.000000027939677,1601310528377,1601310528347,,
29,1601310527528,28/09/2020 16:28:47,1601310528609,3,28/09/2020 19:28:48,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,29,40,27.6999999769032,1601310528508,1601310528479,,
30,1601310527653,28/09/2020 16:28:47,1601310528728,3,28/09/2020 19:28:48,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,17,40,17.199999885633588,1601310528627,1601310528610,,
31,1601310527763,28/09/2020 16:28:47,1601310528861,3,28/09/2020 19:28:48,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,31,40,31.100000021979213,1601310528760,1601310528729,,
32,1601310527875,28/09/2020 16:28:47,1601310529000,3,28/09/2020 19:28:49,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,38,40,37.00000001117587,1601310528899,1601310528861,,
33,1601310528000,28/09/2020 16:28:48,1601310529146,3,28/09/2020 19:28:49,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,45,40,44.59999990649521,1601310529046,1601310529001,,
34,1601310528157,28/09/2020 16:28:48,1601310529294,3,28/09/2020 19:28:49,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,44,40,44.10000005736947,1601310529192,1601310529148,,
35,1601310528330,28/09/2020 16:28:48,1601310529432,3,28/09/2020 19:28:49,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,35,40,34.49999983422458,1601310529330,1601310529295,,
36,1601310528455,28/09/2020 16:28:48,1601310529579,3,28/09/2020 19:28:49,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,45,40,44.29999995045364,1601310529477,1601310529432,,
37,1601310528611,28/09/2020 16:28:48,1601310529722,3,28/09/2020 19:28:49,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,40,40,39.400000125169754,1601310529619,1601310529579,,
38,1601310528737,28/09/2020 16:28:48,1601310529856,3,28/09/2020 19:28:49,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,32,40,32.20000001601875,1601310529755,1601310529723,,
39,1601310528861,28/09/2020 16:28:48,1601310530005,3,28/09/2020 19:28:50,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,49,40,47.69999999552965,1601310529905,1601310529856,,
40,1601310529002,28/09/2020 16:28:49,1601310530141,3,28/09/2020 19:28:50,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,34,40,33.59999996609986,1601310530040,1601310530006,,
41,1601310529283,28/09/2020 16:28:49,1601310530414,3,28/09/2020 19:28:50,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,171,40,170.79999996349216,1601310530313,1601310530142,,
42,1601310529424,28/09/2020 16:28:49,1601310530553,3,28/09/2020 19:28:50,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,36,40,36.40000009909272,1601310530451,1601310530415,,
43,1601310529549,28/09/2020 16:28:49,1601310530679,3,28/09/2020 19:28:50,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,23,40,23.800000082701445,1601310530578,1601310530555,,
44,1601310529674,28/09/2020 16:28:49,1601310530798,3,28/09/2020 19:28:50,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,17,40,16.399999847635627,1601310530697,1601310530680,,
45,1601310529784,28/09/2020 16:28:49,1601310530927,3,28/09/2020 19:28:50,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,27,40,26.599999982863665,1601310530826,1601310530799,,
46,1601310529939,28/09/2020 16:28:49,1601310531069,3,28/09/2020 19:28:51,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,38,40,38.699999917298555,1601310530967,1601310530929,,
47,1601310530083,28/09/2020 16:28:50,1601310531227,3,28/09/2020 19:28:51,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,54,40,53.59999998472631,1601310531124,1601310531070,,
48,1601310530224,28/09/2020 16:28:50,1601310531359,3,28/09/2020 19:28:51,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,30,40,28.600000077858567,1601310531257,1601310531227,,
49,1601310530349,28/09/2020 16:28:50,1601310531485,3,28/09/2020 19:28:51,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,25,40,23.70000001974404,1601310531385,1601310531360,,
50,1601310530475,28/09/2020 16:28:50,1601310531611,3,28/09/2020 19:28:51,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,25,40,24.800000013783574,1601310531511,1601310531486,,
51,1601310530630,28/09/2020 16:28:50,1601310531749,3,28/09/2020 19:28:51,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,36,40,34.89999985322356,1601310531648,1601310531612,,
52,1601310530787,28/09/2020 16:28:50,1601310531909,3,28/09/2020 19:28:51,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,59,40,58.600000105798244,1601310531809,1601310531750,,
53,1601310530927,28/09/2020 16:28:50,1601310532049,3,28/09/2020 19:28:52,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,37,40,36.00000008009374,1601310531948,1601310531911,,
54,1601310531052,28/09/2020 16:28:51,1601310532174,3,28/09/2020 19:28:52,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,24,40,23.499999893829226,1601310532073,1601310532049,,
55,1601310531146,28/09/2020 16:28:51,1601310532292,3,28/09/2020 19:28:52,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,15,40,15.700000105425715,1601310532190,1601310532175,,
56,1601310531349,28/09/2020 16:28:51,1601310532479,3,28/09/2020 19:28:52,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,84,40,84.29999998770654,1601310532377,1601310532293,,
57,1601310531614,28/09/2020 16:28:51,1601310532620,3,28/09/2020 19:28:52,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,39,40,38.699999917298555,1601310532519,1601310532480,,
58,1601310531755,28/09/2020 16:28:51,1601310532768,3,28/09/2020 19:28:52,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,46,40,44.50000007636845,1601310532666,1601310532620,,
59,1601310531880,28/09/2020 16:28:51,1601310532909,3,28/09/2020 19:28:52,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,40,40,39.39999989233911,1601310532808,1601310532768,,
60,1601310531989,28/09/2020 16:28:51,1601310533054,3,28/09/2020 19:28:53,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,44,40,43.70000003837049,1601310532954,1601310532910,,
61,1601310532083,28/09/2020 16:28:52,1601310533190,3,28/09/2020 19:28:53,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,34,40,33.399999840185046,1601310533089,1601310533055,,
62,1601310532193,28/09/2020 16:28:52,1601310533312,3,28/09/2020 19:28:53,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,20,40,19.400000106543303,1601310533210,1601310533190,,
63,1601310532317,28/09/2020 16:28:52,1601310533457,3,28/09/2020 19:28:53,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,44,40,43.599999975413084,1601310533356,1601310533312,,
64,1601310532482,28/09/2020 16:28:52,1601310533599,3,28/09/2020 19:28:53,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,39,40,38.79999998025596,1601310533497,1601310533458,,
65,1601310532614,28/09/2020 16:28:52,1601310533756,3,28/09/2020 19:28:53,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,54,40,54.699999978765845,1601310533654,1601310533600,,
66,1601310532759,28/09/2020 16:28:52,1601310533906,3,28/09/2020 19:28:53,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,48,40,47.80000005848706,1601310533804,1601310533756,,
67,1601310532916,28/09/2020 16:28:52,1601310534050,3,28/09/2020 19:28:54,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,41,40,40.800000075250864,1601310533948,1601310533907,,
68,1601310533049,28/09/2020 16:28:53,1601310534191,3,28/09/2020 19:28:54,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,38,40,38.100000005215406,1601310534089,1601310534051,,
69,1601310533221,28/09/2020 16:28:53,1601310534352,3,28/09/2020 19:28:54,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,57,40,57.4000000488013,1601310534249,1601310534192,,
70,1601310533377,28/09/2020 16:28:53,1601310534499,3,28/09/2020 19:28:54,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,44,40,43.999999994412065,1601310534397,1601310534353,,
71,1601310533533,28/09/2020 16:28:53,1601310534661,3,28/09/2020 19:28:54,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,58,40,58.39999997988343,1601310534558,1601310534500,,
72,1601310533674,28/09/2020 16:28:53,1601310534813,3,28/09/2020 19:28:54,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,49,40,48.20000007748604,1601310534711,1601310534662,,
73,1601310533830,28/09/2020 16:28:53,1601310534968,3,28/09/2020 19:28:54,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,52,40,51.500000059604645,1601310534866,1601310534814,,
74,1601310533972,28/09/2020 16:28:53,1601310535115,3,28/09/2020 19:28:55,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,46,40,45.29999988153577,1601310535015,1601310534969,,
75,1601310534111,28/09/2020 16:28:54,1601310535256,3,28/09/2020 19:28:55,26806,3,task-wu2f,,6990467,5c90f5eae2d9fb0011385c58,2016687,,complete,,5f720d1f551f5c0dfbd7cb3d,computer,Desktop or Laptop,Windows 10,Chrome 69.1.0.3064,1920x1080,1858x983,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,37,40,37.59999992325902,1601310535154,1601310535117,,
